2018-06-24 14:07:38,Roboreef EC2 is too low. EC2 = 32.694375 ,Email sent!,
2018-06-24 14:09:40,Roboreef EC2 is too low. EC2 = 32.629374999999996 ,Email sent!,
2018-06-24 14:11:43,Roboreef EC2 is too low. EC2 = 32.72125 ,Email sent!,
2018-06-24 14:13:45,Roboreef EC2 is too low. EC2 = 32.64 ,Email sent!,
2018-06-24 14:15:48,Roboreef EC2 is too low. EC2 = 32.595625 ,Email sent!,
2018-06-24 14:17:51,Roboreef EC2 is too low. EC2 = 32.661249999999995 ,Email sent!,
2018-06-24 14:19:53,Roboreef EC2 is too low. EC2 = 32.625625 ,Email sent!,
2018-06-24 14:21:56,Roboreef EC2 is too low. EC2 = 32.596875 ,Email sent!,
2018-06-24 14:23:58,Roboreef EC2 is too low. EC2 = 32.677499999999995 ,Email sent!,
2018-06-24 14:26:01,Roboreef EC2 is too low. EC2 = 33.0225 ,Email sent!,
2018-06-24 14:28:04,Roboreef EC2 is too low. EC2 = 33.535000000000004 ,Email sent!,
2018-06-30 15:30:01,Roboreef EC2 is too low. EC2 = 32.665625 ,Email sent!,
2018-06-30 22:37:07,Roboreef EC2 is too low. EC2 = 33.25625 ,Email sent!,
2018-06-30 22:39:56,Roboreef EC2 is too low. EC2 = 33.677499999999995 ,Email sent!,
2018-06-30 22:42:45,Roboreef EC2 is too low. EC2 = 33.769375 ,Email sent!,
2018-06-30 22:51:11,Roboreef EC2 is too low. EC2 = 33.973749999999995 ,Email sent!,
2018-06-30 22:56:48,Roboreef EC2 is too low. EC2 = 33.9775 ,Email sent!,
2018-06-30 22:59:37,Roboreef EC2 is too low. EC2 = 33.96187499999999 ,Email sent!,
2018-06-30 23:02:27,Roboreef EC2 is too low. EC2 = 33.98 ,Email sent!,
2018-06-30 23:05:16,Roboreef EC2 is too low. EC2 = 33.946875000000006 ,Email sent!,
2018-07-01 03:22:57,Roboreef ORP is too high. ORP = 350.03125 ,Email sent!,
2018-07-01 03:25:01,Roboreef ORP is too high. ORP = 350.2125 ,Email sent!,
2018-07-01 03:27:05,Roboreef ORP is too high. ORP = 350.2875 ,Email sent!,
2018-07-01 03:29:09,Roboreef ORP is too high. ORP = 350.3125 ,Email sent!,
2018-07-01 03:31:13,Roboreef ORP is too high. ORP = 350.15000000000003 ,Email sent!,
2018-07-01 03:33:17,Roboreef ORP is too high. ORP = 350.18125 ,Email sent!,
2018-07-01 03:35:21,Roboreef ORP is too high. ORP = 350.4125 ,Email sent!,
2018-07-01 03:37:25,Roboreef ORP is too high. ORP = 350.36875 ,Email sent!,
2018-07-01 03:39:28,Roboreef ORP is too high. ORP = 350.3875 ,Email sent!,
2018-07-01 03:41:32,Roboreef ORP is too high. ORP = 350.36249999999995 ,Email sent!,
2018-07-01 03:43:36,Roboreef ORP is too high. ORP = 350.35 ,Email sent!,
2018-07-01 03:45:40,Roboreef ORP is too high. ORP = 350.3375 ,Email sent!,
2018-07-01 03:47:45,Roboreef ORP is too high. ORP = 350.38124999999997 ,Email sent!,
2018-07-01 03:49:49,Roboreef ORP is too high. ORP = 350.42499999999995 ,Email sent!,
2018-07-01 03:52:11,Roboreef ORP is too high. ORP = 350.40625 ,Email sent!,
2018-07-01 03:54:16,Roboreef ORP is too high. ORP = 350.53125 ,Email sent!,
2018-07-01 03:56:20,Roboreef ORP is too high. ORP = 350.63125 ,Email sent!,
2018-07-01 03:58:24,Roboreef ORP is too high. ORP = 350.80625 ,Email sent!,
2018-07-01 04:00:28,Roboreef ORP is too high. ORP = 350.81875 ,Email sent!,
2018-07-01 04:02:32,Roboreef ORP is too high. ORP = 350.8375 ,Email sent!,
2018-07-01 04:04:36,Roboreef ORP is too high. ORP = 350.75625 ,Email sent!,
2018-07-01 04:06:40,Roboreef ORP is too high. ORP = 350.80625 ,Email sent!,
2018-07-01 04:08:44,Roboreef ORP is too high. ORP = 350.9375 ,Email sent!,
2018-07-01 04:10:48,Roboreef ORP is too high. ORP = 350.8375 ,Email sent!,
2018-07-01 04:12:52,Roboreef ORP is too high. ORP = 350.9625 ,Email sent!,
2018-07-01 04:14:56,Roboreef ORP is too high. ORP = 350.90625 ,Email sent!,
2018-07-01 04:17:00,Roboreef ORP is too high. ORP = 350.8375 ,Email sent!,
2018-07-01 04:19:04,Roboreef ORP is too high. ORP = 350.7875 ,Email sent!,
2018-07-01 04:21:08,Roboreef ORP is too high. ORP = 350.79375 ,Email sent!,
2018-07-01 04:23:12,Roboreef ORP is too high. ORP = 350.76874999999995 ,Email sent!,
2018-07-01 04:25:16,Roboreef ORP is too high. ORP = 350.69374999999997 ,Email sent!,
2018-07-01 04:27:20,Roboreef ORP is too high. ORP = 350.73125 ,Email sent!,
2018-07-01 04:29:25,Roboreef ORP is too high. ORP = 350.73749999999995 ,Email sent!,
